VNUM	LOCALE_NAME
11911	Esmoquin
11912	Esmoquin
11913	Vestido de Boda
11914	Vestido de Boda
11951	Arm. Placas de Monje
11952	Traje Azul
11953	Arm. de Placas Réquiem
11954	Ropaje Azul
11971	Armadura Hwang
11972	Armadura Roja Hwang
11973	Armadura Zin-Hwang
11974	Armadura Sang-Hwang
12000	Ropaje Agua +0
12001	Ropaje Agua +1
12002	Ropaje Agua +2
12003	Ropaje Agua +3
12004	Ropaje Agua +4
12005	Ropaje Agua +5
12006	Ropaje Agua +6
12007	Ropaje Agua +7
12008	Ropaje Agua +8
12009	Ropaje Agua +9
12010	Armadura Acero Azul +0
12011	Armadura Acero Azul +1
12012	Armadura Acero Azul +2
12013	Armadura Acero Azul +3
12014	Armadura Acero Azul +4
12015	Armadura Acero Azul +5
12016	Armadura Acero Azul +6
12017	Armadura Acero Azul +7
12018	Armadura Acero Azul +8
12019	Armadura Acero Azul +9
12020	Traje Azul de Dragón +0
12021	Traje Azul de Dragón +1
12022	Traje Azul de Dragón +2
12023	Traje Azul de Dragón +3
12024	Traje Azul de Dragón +4
12025	Traje Azul de Dragón +5
12026	Traje Azul de Dragón +6
12027	Traje Azul de Dragón +7
12028	Traje Azul de Dragón +8
12029	Traje Azul de Dragón +9
12030	Coraza del Aura +0
12031	Coraza del Aura +1
12032	Coraza del Aura +2
12033	Coraza del Aura +3
12034	Coraza del Aura +4
12035	Coraza del Aura +5
12036	Coraza del Aura +6
12037	Coraza del Aura +7
12038	Coraza del Aura +8
12039	Coraza del Aura +9
12040	Ropaje del Dragón +0
12041	Ropaje del Dragón +1
12042	Ropaje del Dragón +2
12043	Ropaje del Dragón +3
12044	Ropaje del Dragón +4
12045	Ropaje del Dragón +5
12046	Ropaje del Dragón +6
12047	Ropaje del Dragón +7
12048	Ropaje del Dragón +8
12049	Ropaje del Dragón +9
12200	Casco Tradicional +0
12201	Casco Tradicional +1
12202	Casco Tradicional +2
12203	Casco Tradicional +3
12204	Casco Tradicional +4
12205	Casco Tradicional +5
12206	Casco Tradicional +6
12207	Casco Tradicional +7
12208	Casco Tradicional +8
12209	Casco Tradicional +9
12220	Casco de Hierro +0
12221	Casco de Hierro +1
12222	Casco de Hierro +2
12223	Casco de Hierro +3
12224	Casco de Hierro +4
12225	Casco de Hierro +5
12226	Casco de Hierro +6
12227	Casco de Hierro +7
12228	Casco de Hierro +8
12229	Casco de Hierro +9
12240	Sallet Máscara Fant. +0
12241	Sallet Máscara Fant. +1
12242	Sallet Máscara Fant. +2
12243	Sallet Máscara Fant. +3
12244	Sallet Máscara Fant. +4
12245	Sallet Máscara Fant. +5
12246	Sallet Máscara Fant. +6
12247	Sallet Máscara Fant. +7
12248	Sallet Máscara Fant. +8
12249	Sallet Máscara Fant. +9
12260	Máscara Terrorífica +0
12261	Máscara Terrorífica +1
12262	Máscara Terrorífica +2
12263	Máscara Terrorífica +3
12264	Máscara Terrorífica +4
12265	Máscara Terrorífica +5
12266	Máscara Terrorífica +6
12267	Máscara Terrorífica +7
12268	Máscara Terrorífica +8
12269	Máscara Terrorífica +9
12280	Casco Jefe de Guerra +0
12281	Casco Jefe de Guerra +1
12282	Casco Jefe de Guerra +2
12283	Casco Jefe de Guerra +3
12284	Casco Jefe de Guerra +4
12285	Casco Jefe de Guerra +5
12286	Casco Jefe de Guerra +6
12287	Casco Jefe de Guerra +7
12288	Casco Jefe de Guerra +8
12289	Casco Jefe de Guerra +9
12340	Capucha de cuero +0
12341	Capucha de cuero +1
12342	Capucha de cuero +2
12343	Capucha de cuero +3
12344	Capucha de cuero +4
12345	Capucha de cuero +5
12346	Capucha de cuero +6
12347	Capucha de cuero +7
12348	Capucha de cuero +8
12349	Capucha de cuero +9
12360	Capucha de cadena +0
12361	Capucha de cadena +1
12362	Capucha de cadena +2
12363	Capucha de cadena +3
12364	Capucha de cadena +4
12365	Capucha de cadena +5
12366	Capucha de cadena +6
12367	Capucha de cadena +7
12368	Capucha de cadena +8
12369	Capucha de cadena +9
12380	Capucha de Acero +0
12381	Capucha de Acero +1
12382	Capucha de Acero +2
12383	Capucha de Acero +3
12384	Capucha de Acero +4
12385	Capucha de Acero +5
12386	Capucha de Acero +6
12387	Capucha de Acero +7
12388	Capucha de Acero +8
12389	Capucha de Acero +9
12390	Capucha de Orco +0
12391	Capucha de Orco +1
12392	Capucha de Orco +2
12393	Capucha de Orco +3
12394	Capucha de Orco +4
12395	Capucha de Orco +5
12396	Capucha de Orco +6
12397	Capucha de Orco +7
12398	Capucha de Orco +8
12399	Capucha de Orco +9
12400	Capucha de Araña +0
12401	Capucha de Araña +1
12402	Capucha de Araña +2
12403	Capucha de Araña +3
12404	Capucha de Araña +4
12405	Capucha de Araña +5
12406	Capucha de Araña +6
12407	Capucha de Araña +7
12408	Capucha de Araña +8
12409	Capucha de Araña +9
12480	Yelmo Sangriento +0
12481	Yelmo Sangriento +1
12482	Yelmo Sangriento +2
12483	Yelmo Sangriento +3
12484	Yelmo Sangriento +4
12485	Yelmo Sangriento +5
12486	Yelmo Sangriento +6
12487	Yelmo Sangriento +7
12488	Yelmo Sangriento +8
12489	Yelmo Sangriento +9
12500	Yelmo Burlón +0
12501	Yelmo Burlón +1
12502	Yelmo Burlón +2
12503	Yelmo Burlón +3
12504	Yelmo Burlón +4
12505	Yelmo Burlón +5
12506	Yelmo Burlón +6
12507	Yelmo Burlón +7
12508	Yelmo Burlón +8
12509	Yelmo Burlón +9
12520	Yelmo de Castillo +0
12521	Yelmo de Castillo +1
12522	Yelmo de Castillo +2
12523	Yelmo de Castillo +3
12524	Yelmo de Castillo +4
12525	Yelmo de Castillo +5
12526	Yelmo de Castillo +6
12527	Yelmo de Castillo +7
12528	Yelmo de Castillo +8
12529	Yelmo de Castillo +9
12530	Casco con cuernos +0
12531	Casco con cuernos +1
12532	Casco con cuernos +2
12533	Casco con cuernos +3
12534	Casco con cuernos +4
12535	Casco con cuernos +5
12536	Casco con cuernos +6
12537	Casco con cuernos +7
12538	Casco con cuernos +8
12539	Casco con cuernos +9
12540	Casco Mágico +0
12541	Casco Mágico +1
12542	Casco Mágico +2
12543	Casco Mágico +3
12544	Casco Mágico +4
12545	Casco Mágico +5
12546	Casco Mágico +6
12547	Casco Mágico +7
12548	Casco Mágico +8
12549	Casco Mágico +9
12620	Sombrero de Monje +0
12621	Sombrero de Monje +1
12622	Sombrero de Monje +2
12623	Sombrero de Monje +3
12624	Sombrero de Monje +4
12625	Sombrero de Monje +5
12626	Sombrero de Monje +6
12627	Sombrero de Monje +7
12628	Sombrero de Monje +8
12629	Sombrero de Monje +9
12640	Sombrero Fénix +0
12641	Sombrero Fénix +1
12642	Sombrero Fénix +2
12643	Sombrero Fénix +3
12644	Sombrero Fénix +4
12645	Sombrero Fénix +5
12646	Sombrero Fénix +6
12647	Sombrero Fénix +7
12648	Sombrero Fénix +8
12649	Sombrero Fénix +9
12660	Sombrero Luz del Sol +0
12661	Sombrero Luz del Sol +1
12662	Sombrero Luz del Sol +2
12663	Sombrero Luz del Sol +3
12664	Sombrero Luz del Sol +4
12665	Sombrero Luz del Sol +5
12666	Sombrero Luz del Sol +6
12667	Sombrero Luz del Sol +7
12668	Sombrero Luz del Sol +8
12669	Sombrero Luz del Sol +9
12670	Sombrero de Cardenal +0
12671	Sombrero de Cardenal +1
12672	Sombrero de Cardenal +2
12673	Sombrero de Cardenal +3
12674	Sombrero de Cardenal +4
12675	Sombrero de Cardenal +5
12676	Sombrero de Cardenal +6
12677	Sombrero de Cardenal +7
12678	Sombrero de Cardenal +8
12679	Sombrero de Cardenal +9
12680	Sombrero Alma Rota +0
12681	Sombrero Alma Rota +1
12682	Sombrero Alma Rota +2
12683	Sombrero Alma Rota +3
12684	Sombrero Alma Rota +4
12685	Sombrero Alma Rota +5
12686	Sombrero Alma Rota +6
12687	Sombrero Alma Rota +7
12688	Sombrero Alma Rota +8
12689	Sombrero Alma Rota +9
13000	Escudo de Batalla +0
13001	Escudo de Batalla +1
13002	Escudo de Batalla +2
13003	Escudo de Batalla +3
13004	Escudo de Batalla +4
13005	Escudo de Batalla +5
13006	Escudo de Batalla +6
13007	Escudo de Batalla +7
13008	Escudo de Batalla +8
13009	Escudo de Batalla +9
13020	Escudo Pentágono +0
13021	Escudo Pentágono +1
13022	Escudo Pentágono +2
13023	Escudo Pentágono +3
13024	Escudo Pentágono +4
13025	Escudo Pentágono +5
13026	Escudo Pentágono +6
13027	Escudo Pentágono +7
13028	Escudo Pentágono +8
13029	Escudo Pentágono +9
13040	Escudo Negro Redondo +0
13041	Escudo Negro Redondo +1
13042	Escudo Negro Redondo +2
13043	Escudo Negro Redondo +3
13044	Escudo Negro Redondo +4
13045	Escudo Negro Redondo +5
13046	Escudo Negro Redondo +6
13047	Escudo Negro Redondo +7
13048	Escudo Negro Redondo +8
13049	Escudo Negro Redondo +9
13060	Escudo Halcón +0
13061	Escudo Halcón +1
13062	Escudo Halcón +2
13063	Escudo Halcón +3
13064	Escudo Halcón +4
13065	Escudo Halcón +5
13066	Escudo Halcón +6
13067	Escudo Halcón +7
13068	Escudo Halcón +8
13069	Escudo Halcón +9
13080	Escudo Tigre +0
13081	Escudo Tigre +1
13082	Escudo Tigre +2
13083	Escudo Tigre +3
13084	Escudo Tigre +4
13085	Escudo Tigre +5
13086	Escudo Tigre +6
13087	Escudo Tigre +7
13088	Escudo Tigre +8
13089	Escudo Tigre +9
13100	Escudo Límite León +0
13101	Escudo Límite León +1
13102	Escudo Límite León +2
13103	Escudo Límite León +3
13104	Escudo Límite León +4
13105	Escudo Límite León +5
13106	Escudo Límite León +6
13107	Escudo Límite León +7
13108	Escudo Límite León +8
13109	Escudo Límite León +9
13120	Escudo Escama Dragón +0
13121	Escudo Escama Dragón +1
13122	Escudo Escama Dragón +2
13123	Escudo Escama Dragón +3
13124	Escudo Escama Dragón +4
13125	Escudo Escama Dragón +5
13126	Escudo Escama Dragón +6
13127	Escudo Escama Dragón +7
13128	Escudo Escama Dragón +8
13129	Escudo Escama Dragón +9
13140	Escudo Titánico +0
13141	Escudo Titánico +1
13142	Escudo Titánico +2
13143	Escudo Titánico +3
13144	Escudo Titánico +4
13145	Escudo Titánico +5
13146	Escudo Titánico +6
13147	Escudo Titánico +7
13148	Escudo Titánico +8
13149	Escudo Titánico +9
13160	Esc. Tres Emperadores +0
13161	Esc. Tres Emperadores +1
13162	Esc. Tres Emperadores +2
13163	Esc. Tres Emperadores +3
13164	Esc. Tres Emperadores +4
13165	Esc. Tres Emperadores +5
13166	Esc. Tres Emperadores +6
13167	Esc. Tres Emperadores +7
13168	Esc. Tres Emperadores +8
13169	Esc. Tres Emperadores +9
13180	Escudo Brillante +0
13181	Escudo Brillante +1
13182	Escudo Brillante +2
13183	Escudo Brillante +3
13184	Escudo Brillante +4
13185	Escudo Brillante +5
13186	Escudo Brillante +6
13187	Escudo Brillante +7
13188	Escudo Brillante +8
13189	Escudo Brillante +9
13190	Escudo Pentágono +0
13191	Escudo Pentágono +1
13192	Escudo Pentágono +2
13193	Escudo Pentágono +3
13194	Escudo Pentágono +4
13195	Escudo Pentágono +5
13196	Escudo Pentágono +6
13197	Escudo Pentágono +7
13198	Escudo Pentágono +8
13199	Escudo Pentágono +9
13200	Escudo Negro Redondo +0
13201	Escudo Negro Redondo +1
13202	Escudo Negro Redondo +2
13203	Escudo Negro Redondo +3
13204	Escudo Negro Redondo +4
13205	Escudo Negro Redondo +5
13206	Escudo Negro Redondo +6
13207	Escudo Negro Redondo +7
13208	Escudo Negro Redondo +8
13209	Escudo Negro Redondo +9
14000	Brazalete de Madera +0
14001	Brazalete de Madera +1
14002	Brazalete de Madera +2
14003	Brazalete de Madera +3
14004	Brazalete de Madera +4
14005	Brazalete de Madera +5
14006	Brazalete de Madera +6
14007	Brazalete de Madera +7
14008	Brazalete de Madera +8
14009	Brazalete de Madera +9
14020	Brazalete de Cobre +0
14021	Brazalete de Cobre +1
14022	Brazalete de Cobre +2
14023	Brazalete de Cobre +3
14024	Brazalete de Cobre +4
14025	Brazalete de Cobre +5
14026	Brazalete de Cobre +6
14027	Brazalete de Cobre +7
14028	Brazalete de Cobre +8
14029	Brazalete de Cobre +9
14040	Brazalete de Plata +0
14041	Brazalete de Plata +1
14042	Brazalete de Plata +2
14043	Brazalete de Plata +3
14044	Brazalete de Plata +4
14045	Brazalete de Plata +5
14046	Brazalete de Plata +6
14047	Brazalete de Plata +7
14048	Brazalete de Plata +8
14049	Brazalete de Plata +9
14060	Brazalete de Oro +0
14061	Brazalete de Oro +1
14062	Brazalete de Oro +2
14063	Brazalete de Oro +3
14064	Brazalete de Oro +4
14065	Brazalete de Oro +5
14066	Brazalete de Oro +6
14067	Brazalete de Oro +7
14068	Brazalete de Oro +8
14069	Brazalete de Oro +9
14080	Brazalete de Jade +0
14081	Brazalete de Jade +1
14082	Brazalete de Jade +2
14083	Brazalete de Jade +3
14084	Brazalete de Jade +4
14085	Brazalete de Jade +5
14086	Brazalete de Jade +6
14087	Brazalete de Jade +7
14088	Brazalete de Jade +8
14089	Brazalete de Jade +9
14100	Brazalete de Ébano +0
14101	Brazalete de Ébano +1
14102	Brazalete de Ébano +2
14103	Brazalete de Ébano +3
14104	Brazalete de Ébano +4
14105	Brazalete de Ébano +5
14106	Brazalete de Ébano +6
14107	Brazalete de Ébano +7
14108	Brazalete de Ébano +8
14109	Brazalete de Ébano +9
14120	Brazalete de Perlas +0
14121	Brazalete de Perlas +1
14122	Brazalete de Perlas +2
14123	Brazalete de Perlas +3
14124	Brazalete de Perlas +4
14125	Brazalete de Perlas +5
14126	Brazalete de Perlas +6
14127	Brazalete de Perlas +7
14128	Brazalete de Perlas +8
14129	Brazalete de Perlas +9
14140	Brazalete Oro Blanco +0
14141	Brazalete Oro Blanco +1
14142	Brazalete Oro Blanco +2
14143	Brazalete Oro Blanco +3
14144	Brazalete Oro Blanco +4
14145	Brazalete Oro Blanco +5
14146	Brazalete Oro Blanco +6
14147	Brazalete Oro Blanco +7
14148	Brazalete Oro Blanco +8
14149	Brazalete Oro Blanco +9
14160	Brazalete de Cristal +0
14161	Brazalete de Cristal +1
14162	Brazalete de Cristal +2
14163	Brazalete de Cristal +3
14164	Brazalete de Cristal +4
14165	Brazalete de Cristal +5
14166	Brazalete de Cristal +6
14167	Brazalete de Cristal +7
14168	Brazalete de Cristal +8
14169	Brazalete de Cristal +9
14180	Brazalete de Amatista +0
14181	Brazalete de Amatista +1
14182	Brazalete de Amatista +2
14183	Brazalete de Amatista +3
14184	Brazalete de Amatista +4
14185	Brazalete de Amatista +5
14186	Brazalete de Amatista +6
14187	Brazalete de Amatista +7
14188	Brazalete de Amatista +8
14189	Brazalete de Amatista +9
14200	Brazalete Lagr. Cielo +0
14201	Brazalete Lagr. Cielo +1
14202	Brazalete Lagr. Cielo +2
14203	Brazalete Lagr. Cielo +3
14204	Brazalete Lagr. Cielo +4
14205	Brazalete Lagr. Cielo +5
14206	Brazalete Lagr. Cielo +6
14207	Brazalete Lagr. Cielo +7
14208	Brazalete Lagr. Cielo +8
14209	Brazalete Lagr. Cielo +9
14220	Brazalete Cr. del Al. +0
14221	Brazalete Cr. del Al. +1
14222	Brazalete Cr. del Al. +2
14223	Brazalete Cr. del Al. +3
14224	Brazalete Cr. del Al. +4
14225	Brazalete Cr. del Al. +5
14226	Brazalete Cr. del Al. +6
14227	Brazalete Cr. del Al. +7
14228	Brazalete Cr. del Al. +8
14229	Brazalete Cr. del Al. +9
14500	Brazalete de rubí+0
14501	Brazalete de rubí+1
14502	Brazalete de rubí+2
14503	Brazalete de rubí+3
14504	Brazalete de rubí+4
14505	Brazalete de rubí+5
14506	Brazalete de rubí+6
14507	Brazalete de rubí+7
14508	Brazalete de rubí+8
14509	Brazalete de rubí+9
14520	Brazalete de granate+0
14521	Brazalete de granate+1
14522	Brazalete de granate+2
14523	Brazalete de granate+3
14524	Brazalete de granate+4
14525	Brazalete de granate+5
14526	Brazalete de granate+6
14527	Brazalete de granate+7
14528	Brazalete de granate+8
14529	Brazalete de granate+9
14540	Brazalete de esmeralda+0
14541	Brazalete de esmeralda+1
14542	Brazalete de esmeralda+2
14543	Brazalete de esmeralda+3
14544	Brazalete de esmeralda+4
14545	Brazalete de esmeralda+5
14546	Brazalete de esmeralda+6
14547	Brazalete de esmeralda+7
14548	Brazalete de esmeralda+8
14549	Brazalete de esmeralda+9
14560	Brazalete de zafiro+0
14561	Brazalete de zafiro+1
14562	Brazalete de zafiro+2
14563	Brazalete de zafiro+3
14564	Brazalete de zafiro+4
14565	Brazalete de zafiro+5
14566	Brazalete de zafiro+6
14567	Brazalete de zafiro+7
14568	Brazalete de zafiro+8
14569	Brazalete de zafiro+9
14570	Brazalete de turmalina+0
14571	Brazalete de turmalina+1
14572	Brazalete de turmalina+2
14573	Brazalete de turmalina+3
14574	Brazalete de turmalina+4
14575	Brazalete de turmalina+5
14576	Brazalete de turmalina+6
14577	Brazalete de turmalina+7
14578	Brazalete de turmalina+8
14579	Brazalete de turmalina+9
15000	Zapatos de Cuero +0
15001	Zapatos de Cuero +1
15002	Zapatos de Cuero +2
15003	Zapatos de Cuero +3
15004	Zapatos de Cuero +4
15005	Zapatos de Cuero +5
15006	Zapatos de Cuero +6
15007	Zapatos de Cuero +7
15008	Zapatos de Cuero +8
15009	Zapatos de Cuero +9
15020	Zapatos Corteza Bambú +0
15021	Zapatos Corteza Bambú +1
15022	Zapatos Corteza Bambú +2
15023	Zapatos Corteza Bambú +3
15024	Zapatos Corteza Bambú +4
15025	Zapatos Corteza Bambú +5
15026	Zapatos Corteza Bambú +6
15027	Zapatos Corteza Bambú +7
15028	Zapatos Corteza Bambú +8
15029	Zapatos Corteza Bambú +9
15040	Zapatos de Madera +0
15041	Zapatos de Madera +1
15042	Zapatos de Madera +2
15043	Zapatos de Madera +3
15044	Zapatos de Madera +4
15045	Zapatos de Madera +5
15046	Zapatos de Madera +6
15047	Zapatos de Madera +7
15048	Zapatos de Madera +8
15049	Zapatos de Madera +9
15060	Zapatos Adorno Oro +0
15061	Zapatos Adorno Oro +1
15062	Zapatos Adorno Oro +2
15063	Zapatos Adorno Oro +3
15064	Zapatos Adorno Oro +4
15065	Zapatos Adorno Oro +5
15066	Zapatos Adorno Oro +6
15067	Zapatos Adorno Oro +7
15068	Zapatos Adorno Oro +8
15069	Zapatos Adorno Oro +9
15080	Botas de Cuero +0
15081	Botas de Cuero +1
15082	Botas de Cuero +2
15083	Botas de Cuero +3
15084	Botas de Cuero +4
15085	Botas de Cuero +5
15086	Botas de Cuero +6
15087	Botas de Cuero +7
15088	Botas de Cuero +8
15089	Botas de Cuero +9
15100	Zapatos Dorados +0
15101	Zapatos Dorados +1
15102	Zapatos Dorados +2
15103	Zapatos Dorados +3
15104	Zapatos Dorados +4
15105	Zapatos Dorados +5
15106	Zapatos Dorados +6
15107	Zapatos Dorados +7
15108	Zapatos Dorados +8
15109	Zapatos Dorados +9
15120	Botas de Bronce +0
15121	Botas de Bronce +1
15122	Botas de Bronce +2
15123	Botas de Bronce +3
15124	Botas de Bronce +4
15125	Botas de Bronce +5
15126	Botas de Bronce +6
15127	Botas de Bronce +7
15128	Botas de Bronce +8
15129	Botas de Bronce +9
15140	Zapatos de Jade +0
15141	Zapatos de Jade +1
15142	Zapatos de Jade +2
15143	Zapatos de Jade +3
15144	Zapatos de Jade +4
15145	Zapatos de Jade +5
15146	Zapatos de Jade +6
15147	Zapatos de Jade +7
15148	Zapatos de Jade +8
15149	Zapatos de Jade +9
15160	Zapatos Éxtasis +0
15161	Zapatos Éxtasis +1
15162	Zapatos Éxtasis +2
15163	Zapatos Éxtasis +3
15164	Zapatos Éxtasis +4
15165	Zapatos Éxtasis +5
15166	Zapatos Éxtasis +6
15167	Zapatos Éxtasis +7
15168	Zapatos Éxtasis +8
15169	Zapatos Éxtasis +9
15180	Botas de Nimbo +0
15181	Botas de Nimbo +1
15182	Botas de Nimbo +2
15183	Botas de Nimbo +3
15184	Botas de Nimbo +4
15185	Botas de Nimbo +5
15186	Botas de Nimbo +6
15187	Botas de Nimbo +7
15188	Botas de Nimbo +8
15189	Botas de Nimbo +9
15200	Zapatos de Fénix +0
15201	Zapatos de Fénix +1
15202	Zapatos de Fénix +2
15203	Zapatos de Fénix +3
15204	Zapatos de Fénix +4
15205	Zapatos de Fénix +5
15206	Zapatos de Fénix +6
15207	Zapatos de Fénix +7
15208	Zapatos de Fénix +8
15209	Zapatos de Fénix +9
15220	Zapatos Pájaro Fuego +0
15221	Zapatos Pájaro Fuego +1
15222	Zapatos Pájaro Fuego +2
15223	Zapatos Pájaro Fuego +3
15224	Zapatos Pájaro Fuego +4
15225	Zapatos Pájaro Fuego +5
15226	Zapatos Pájaro Fuego +6
15227	Zapatos Pájaro Fuego +7
15228	Zapatos Pájaro Fuego +8
15229	Zapatos Pájaro Fuego +9
15240	Zap. Piel de Dragón +0
15241	Zap. Piel de Dragón +1
15242	Zap. Piel de Dragón +2
15243	Zap. Piel de Dragón +3
15244	Zap. Piel de Dragón +4
15245	Zap. Piel de Dragón +5
15246	Zap. Piel de Dragón +6
15247	Zap. Piel de Dragón +7
15248	Zap. Piel de Dragón +8
15249	Zap. Piel de Dragón +9
15370	Zapatos de la Euforia +0
15371	Zapatos de la Euforia +1
15372	Zapatos de la Euforía +2
15373	Zapatos de la Euforía +3
15374	Zapatos de la Euforía +4
15375	Zapatos de la Euforía +5
15376	Zapatos de la Euforía +6
15377	Zapatos de la Euforía +7
15378	Zapatos de la Euforía +8
15379	Zapatos de la Euforía +9
15390	Botas de la Gloria +0
15391	Botas de la Gloria +1
15392	Botas de la Gloria +2
15393	Botas de la Gloria +3
15394	Botas de la Gloria +4
15395	Botas de la Gloria +5
15396	Botas de la Gloria +6
15397	Botas de la Gloria +7
15398	Botas de la Gloria +8
15399	Botas de la Gloria +9
15410	Zapatos de Qilin +0
15411	Zapatos de Qilin +1
15412	Zapatos de Qilin +2
15413	Zapatos de Qilin +3
15414	Zapatos de Qilin +4
15415	Zapatos de Qilin +5
15416	Zapatos de Qilin +6
15417	Zapatos de Qilin +7
15418	Zapatos de Qilin +8
15419	Zapatos de Qilin +9
15430	Zapatos de Alción +0
15431	Zapatos de Alción +1
15432	Zapatos de Alción +2
15433	Zapatos de Alción +3
15434	Zapatos de Alción +4
15435	Zapatos de Alción +5
15436	Zapatos de Alción +6
15437	Zapatos de Alción +7
15438	Zapatos de Alción +8
15439	Zapatos de Alción +9
15440	Zapatos píricos+0
15441	Zapatos píricos+1
15442	Zapatos píricos+2
15443	Zapatos píricos+3
15444	Zapatos píricos+4
15445	Zapatos píricos+5
15446	Zapatos píricos+6
15447	Zapatos píricos+7
15448	Zapatos píricos+8
15449	Zapatos píricos+9
15450	Zapatos oceánicos+0
15451	Zapatos oceánicos+1
15452	Zapatos oceánicos+2
15453	Zapatos oceánicos+3
15454	Zapatos oceánicos+4
15455	Zapatos oceánicos+5
15456	Zapatos oceánicos+6
15457	Zapatos oceánicos+7
15458	Zapatos oceánicos+8
15459	Zapatos oceánicos+9
16000	Collar de Madera +0
16001	Collar de Madera +1
16002	Collar de Madera +2
16003	Collar de Madera +3
16004	Collar de Madera +4
16005	Collar de Madera +5
16006	Collar de Madera +6
16007	Collar de Madera +7
16008	Collar de Madera +8
16009	Collar de Madera +9
16020	Collar de Cobre +0
16021	Collar de Cobre +1
16022	Collar de Cobre +2
16023	Collar de Cobre +3
16024	Collar de Cobre +4
16025	Collar de Cobre +5
16026	Collar de Cobre +6
16027	Collar de Cobre +7
16028	Collar de Cobre +8
16029	Collar de Cobre +9
16040	Collar de Plata +0
16041	Collar de Plata +1
16042	Collar de Plata +2
16043	Collar de Plata +3
16044	Collar de Plata +4
16045	Collar de Plata +5
16046	Collar de Plata +6
16047	Collar de Plata +7
16048	Collar de Plata +8
16049	Collar de Plata +9
16060	Collar de Oro +0
16061	Collar de Oro +1
16062	Collar de Oro +2
16063	Collar de Oro +3
16064	Collar de Oro +4
16065	Collar de Oro +5
16066	Collar de Oro +6
16067	Collar de Oro +7
16068	Collar de Oro +8
16069	Collar de Oro +9
16080	Collar de Jade +0
16081	Collar de Jade +1
16082	Collar de Jade +2
16083	Collar de Jade +3
16084	Collar de Jade +4
16085	Collar de Jade +5
16086	Collar de Jade +6
16087	Collar de Jade +7
16088	Collar de Jade +8
16089	Collar de Jade +9
16100	Collar de Ébano +0
16101	Collar de Ébano +1
16102	Collar de Ébano +2
16103	Collar de Ébano +3
16104	Collar de Ébano +4
16105	Collar de Ébano +5
16106	Collar de Ébano +6
16107	Collar de Ébano +7
16108	Collar de Ébano +8
16109	Collar de Ébano +9
16120	Collar de Perlas +0
16121	Collar de Perlas +1
16122	Collar de Perlas +2
16123	Collar de Perlas +3
16124	Collar de Perlas +4
16125	Collar de Perlas +5
16126	Collar de Perlas +6
16127	Collar de Perlas +7
16128	Collar de Perlas +8
16129	Collar de Perlas +9
16140	Collar de Oro Blanco +0
16141	Collar de Oro Blanco +1
16142	Collar de Oro Blanco +2
16143	Collar de Oro Blanco +3
16144	Collar de Oro Blanco +4
16145	Collar de Oro Blanco +5
16146	Collar de Oro Blanco +6
16147	Collar de Oro Blanco +7
16148	Collar de Oro Blanco +8
16149	Collar de Oro Blanco +9
16160	Collar de Cristal +0
16161	Collar de Cristal +1
16162	Collar de Cristal +2
16163	Collar de Cristal +3
16164	Collar de Cristal +4
16165	Collar de Cristal +5
16166	Collar de Cristal +6
16167	Collar de Cristal +7
16168	Collar de Cristal +8
16169	Collar de Cristal +9
16180	Collar de Amatista +0
16181	Collar de Amatista +1
16182	Collar de Amatista +2
16183	Collar de Amatista +3
16184	Collar de Amatista +4
16185	Collar de Amatista +5
16186	Collar de Amatista +6
16187	Collar de Amatista +7
16188	Collar de Amatista +8
16189	Collar de Amatista +9
16200	Collar Lagr. de Cielo +0
16201	Collar Lagr. de Cielo +1
16202	Collar Lagr. de Cielo +2
16203	Collar Lagr. de Cielo +3
16204	Collar Lagr. de Cielo +4
16205	Collar Lagr. de Cielo +5
16206	Collar Lagr. de Cielo +6
16207	Collar Lagr. de Cielo +7
16208	Collar Lagr. de Cielo +8
16209	Collar Lagr. de Cielo +9
16220	Collar Cris. del Alma +0
16221	Collar Cris. del Alma +1
16222	Collar Cris. del Alma +2
16223	Collar Cris. del Alma +3
16224	Collar Cris. del Alma +4
16225	Collar Cris. del Alma +5
16226	Collar Cris. del Alma +6
16227	Collar Cris. del Alma +7
16228	Collar Cris. del Alma +8
16229	Collar Cris. del Alma +9
16500	Collar de rubí+0
16501	Collar de rubí+1
16502	Collar de rubí+2
16503	Collar de rubí+3
16504	Collar de rubí+4
16505	Collar de rubí+5
16506	Collar de rubí+6
16507	Collar de rubí+7
16508	Collar de rubí+8
16509	Collar de rubí+9
16520	Collar de granate+0
16521	Collar de granate+1
16522	Collar de granate+2
16523	Collar de granate+3
16524	Collar de granate+4
16525	Collar de granate+5
16526	Collar de granate+6
16527	Collar de granate+7
16528	Collar de granate+8
16529	Collar de granate+9
16540	Collar de esmeralda+0
16541	Collar de esmeralda+1
16542	Collar de esmeralda+2
16543	Collar de esmeralda+3
16544	Collar de esmeralda+4
16545	Collar de esmeralda+5
16546	Collar de esmeralda+6
16547	Collar de esmeralda+7
16548	Collar de esmeralda+8
16549	Collar de esmeralda+9
16560	Collar de zafiro+0
16561	Collar de zafiro+1
16562	Collar de zafiro+2
16563	Collar de zafiro+3
16564	Collar de zafiro+4
16565	Collar de zafiro+5
16566	Collar de zafiro+6
16567	Collar de zafiro+7
16568	Collar de zafiro+8
16569	Collar de zafiro+9
16570	Cadena de turmalina+0
16571	Cadena de turmalina+1
16572	Cadena de turmalina+2
16573	Cadena de turmalina+3
